node,child
446,1330
446,1331
446,4060
446,4051
1666,3155
1666,4045
1666,607
1666,1567
1666,4064
1666,1276
1666,1594
1666,3096
1666,4006
1666,3158
1666,3290
1666,3903
1666,3896
1666,1329
1666,3683
1666,2214
1666,1372
1666,3603
1666,3604
1666,3764
1666,173
1666,207
1666,602
1666,4203
1666,606
1666,1764
1666,605
1666,604
1666,603
1666,2460
1666,4317
1666,1615
1666,736
1666,839
1666,3496
1666,973
1666,1026
1666,446
1666,3949
1666,1479
1666,80
1666,1126
1666,349
1666,3860
1666,1946
1666,255
1666,2926
1666,3951
1666,256
1666,1667
1666,3950
1666,2587
1666,1330
1666,1331
1666,4060
1666,4051
3949,3155
3949,4045
3949,607
3949,1567
3949,4064
3949,1276
3949,1594
3949,3096
3949,4006
3949,3158
3949,3290
3949,3903
3949,3896
3949,1329
3949,3683
3949,2214
3949,1372
3949,3603
3949,3604
3949,3764
3949,173
3949,207
3949,602
3949,4203
3949,606
3949,1764
3949,605
3949,604
3949,603
3949,2460
3949,4317
3949,1615
3949,736
3949,839
3949,3496
3949,973
3949,1026
3949,446
3949,1666
3949,1479
3949,80
3949,1126
3949,349
3949,3860
3949,1946
3949,255
3949,2926
3949,3951
3949,256
3949,1667
3949,3950
3949,2587
3949,1330
3949,1331
3949,4060
3949,4051
1479,3155
1479,4045
1479,607
1479,1567
1479,4064
1479,1276
1479,1594
1479,3096
1479,4006
1479,3158
1479,3290
1479,3903
1479,3896
1479,1329
1479,3683
1479,2214
1479,1372
1479,3603
1479,3604
1479,3764
1479,173
1479,207
1479,602
1479,4203
1479,606
1479,1764
1479,605
1479,604
1479,603
1479,2460
1479,4317
1479,1615
1479,736
1479,839
1479,3496
1479,973
1479,1026
1479,446
1479,1666
1479,3949
1479,80
1479,1126
1479,349
1479,3860
1479,1946
1479,255
1479,2926
1479,3951
1479,256
1479,1667
1479,3950
1479,2587
1479,1330
1479,1331
1479,4060
1479,4051
80,3155
80,4045
80,607
80,1567
80,4064
80,1276
80,1594
80,3096
80,4006
80,3158
80,3290
80,3903
80,3896
80,1329
80,3683
80,2214
80,1372
80,3603
80,3604
80,3764
80,173
80,207
80,602
80,4203
80,606
80,1764
80,605
80,604
80,603
80,2460
80,4317
80,1615
80,736
80,839
80,3496
80,973
80,1026
80,446
80,1666
80,3949
80,1479
80,1126
80,349
80,3860
80,1946
80,255
80,2926
80,3951
80,256
80,1667
80,3950
80,2587
80,1330
80,1331
80,4060
80,4051
1126,3155
1126,4045
1126,607
1126,1567
1126,4064
1126,1276
1126,1594
1126,3096
1126,4006
1126,3158
1126,3290
1126,3903
1126,3896
1126,1329
1126,3683
1126,2214
1126,1372
1126,3603
1126,3604
1126,3764
1126,173
1126,207
1126,602
1126,4203
1126,606
1126,1764
1126,605
1126,604
1126,603
1126,2460
1126,4317
1126,1615
1126,736
1126,839
1126,3496
1126,973
1126,1026
1126,446
1126,1666
1126,3949
1126,1479
1126,80
1126,349
1126,3860
1126,1946
1126,255
1126,2926
1126,3951
1126,256
1126,1667
1126,3950
1126,2587
1126,1330
1126,1331
1126,4060
1126,4051
349,3155
349,4045
349,607
349,1567
349,4064
349,1276
349,1594
349,3096
349,4006
349,3158
349,3290
349,3903
349,3896
349,1329
349,3683
349,2214
349,1372
349,3603
349,3604
349,3764
349,173
349,207
349,602
349,4203
349,606
349,1764
349,605
349,604
349,603
349,2460
349,4317
349,1615
349,736
349,839
349,3496
349,973
349,1026
349,446
349,1666
349,3949
349,1479
349,80
349,1126
349,3860
349,1946
349,255
349,2926
349,3951
349,256
349,1667
349,3950
349,2587
349,1330
349,1331
349,4060
349,4051
3860,3155
3860,4045
3860,607
3860,1567
3860,4064
3860,1276
3860,1594
3860,3096
3860,4006
3860,3158
3860,3290
3860,3903
3860,3896
3860,1329
3860,3683
3860,2214
3860,1372
3860,3603
3860,3604
3860,3764
3860,173
3860,207
3860,602
3860,4203
3860,606
3860,1764
3860,605
3860,604
3860,603
3860,2460
3860,4317
3860,1615
3860,736
3860,839
3860,3496
3860,973
3860,1026
3860,446
3860,1666
3860,3949
3860,1479
3860,80
3860,1126
3860,349
3860,1946
3860,255
3860,2926
3860,3951
3860,256
3860,1667
3860,3950
3860,2587
3860,1330
3860,1331
3860,4060
3860,4051
1946,3155
1946,4045
1946,607
1946,1567
1946,4064
1946,1276
1946,1594
1946,3096
1946,4006
1946,3158
1946,3290
1946,3903
1946,3896
1946,1329
1946,3683
1946,2214
1946,1372
1946,3603
1946,3604
1946,3764
1946,173
1946,207
1946,602
1946,4203
1946,606
1946,1764
1946,605
1946,604
1946,603
1946,2460
1946,4317
1946,1615
1946,736
1946,839
1946,3496
1946,973
1946,1026
1946,446
1946,1666
1946,3949
1946,1479
1946,80
1946,1126
1946,349
1946,3860
1946,255
1946,2926
1946,3951
1946,256
1946,1667
1946,3950
1946,2587
1946,1330
1946,1331
1946,4060
1946,4051
255,3155
255,4045
255,607
255,1567
255,4064
255,1276
255,1594
255,3096
255,4006
255,3158
255,3290
255,3903
255,3896
255,1329
255,3683
255,2214
255,1372
255,3603
255,3604
255,3764
255,173
255,207
255,602
255,4203
255,606
255,1764
255,605
255,604
255,603
255,2460
255,4317
255,1615
255,736
255,839
255,3496
255,973
255,1026
255,446
255,1666
255,3949
255,1479
255,80
255,1126
255,349
255,3860
255,1946
255,2926
255,3951
255,256
255,1667
255,3950
255,2587
255,1330
255,1331
255,4060
255,4051
2926,3155
2926,4045
2926,607
2926,1567
2926,4064
2926,1276
2926,1594
2926,3096
2926,4006
2926,3158
2926,3290
2926,3903
2926,3896
2926,1329
2926,3683
2926,2214
2926,1372
2926,3603
2926,3604
2926,3764
2926,173
2926,207
2926,602
2926,4203
2926,606
2926,1764
2926,605
2926,604
2926,603
2926,2460
2926,4317
2926,1615
2926,736
2926,839
2926,3496
2926,973
2926,1026
2926,446
2926,1666
2926,3949
2926,1479
2926,80
2926,1126
2926,349
2926,3860
2926,1946
2926,255
2926,3951
2926,256
2926,1667
2926,3950
2926,2587
2926,1330
2926,1331
2926,4060
2926,4051
3951,3155
3951,4045
3951,607
3951,1567
3951,4064
3951,1276
3951,1594
3951,3096
3951,4006
3951,3158
3951,3290
3951,3903
3951,3896
3951,1329
3951,3683
3951,2214
3951,1372
3951,3603
3951,3604
3951,3764
3951,173
3951,207
3951,602
3951,4203
3951,606
3951,1764
3951,605
3951,604
3951,603
3951,2460
3951,4317
3951,736
3951,839
3951,3496
3951,973
3951,1026
3951,446
3951,1666
3951,3949
3951,1479
3951,80
3951,1126
3951,349
3951,3860
3951,1946
3951,255
3951,2926
3951,2587
256,3155
256,4045
256,607
256,1567
256,4064
256,1276
256,1594
256,3096
256,4006
256,3158
256,3290
256,3903
256,3896
256,1329
256,3683
256,2214
256,1372
256,3603
256,3604
256,3764
256,173
256,207
256,602
256,4203
256,606
256,1764
256,605
256,604
256,603
256,2460
256,4317
256,736
256,839
256,3496
256,973
256,1026
256,446
256,1666
256,3949
256,1479
256,80
256,1126
256,349
256,3860
256,1946
256,255
256,2926
256,2587
256,4060
1667,3155
1667,4045
1667,607
1667,1567
1667,4064
1667,1276
1667,1594
1667,3096
1667,4006
1667,3158
1667,3290
1667,3903
1667,3896
1667,1329
1667,3683
1667,2214
1667,1372
1667,3603
1667,3604
1667,173
1667,602
1667,4203
1667,606
1667,1764
1667,605
1667,604
1667,603
1667,2460
1667,4317
1667,736
1667,839
1667,3496
1667,973
1667,1026
1667,446
1667,1666
1667,3949
1667,1479
1667,80
1667,1126
1667,349
1667,3860
1667,1946
1667,255
1667,2926
1667,2587
1667,3378
1667,153
3950,3155
3950,4045
3950,607
3950,1567
3950,4064
3950,1276
3950,1594
3950,3096
3950,4006
3950,3158
3950,3290
3950,3903
3950,3896
3950,1329
3950,3683
3950,2214
3950,1372
3950,3603
3950,3604
3950,3764
3950,173
3950,207
3950,602
3950,4203
3950,606
3950,1764
3950,605
3950,604
3950,603
3950,2460
3950,4317
3950,736
3950,839
3950,3496
3950,973
3950,1026
3950,446
3950,1666
3950,3949
3950,1479
3950,80
3950,1126
3950,349
3950,3860
3950,1946
3950,255
3950,2926
3950,2587
2587,3155
2587,4045
2587,607
2587,1567
2587,4064
2587,1276
2587,1594
2587,3096
2587,4006
2587,3158
2587,3290
2587,3903
2587,3896
2587,1329
2587,3683
2587,2214
2587,1372
2587,3603
2587,3604
2587,3764
2587,173
2587,207
2587,602
2587,4203
2587,606
2587,1764
2587,605
2587,604
2587,603
2587,2460
2587,4317
2587,736
2587,839
2587,3496
2587,973
2587,1026
2587,446
2587,1666
2587,3949
2587,1479
2587,80
2587,1126
2587,349
2587,3860
2587,1946
2587,255
2587,2926
2587,3951
2587,256
2587,1667
2587,3950
3416,257
3416,350
3416,3497
3416,1668
257,350
257,3497
257,1668
350,3416
350,257
350,1668
3497,3416
3497,1668
1668,3416
1668,257
1668,350
1668,3497
1330,607
1330,1567
1330,4064
1330,1276
1330,1594
1330,3096
1330,4006
1330,3158
1330,3290
1330,3903
1330,3896
1330,1329
1330,3683
1330,2214
1330,1372
1330,3603
1330,3604
1330,3764
1330,173
1330,602
1330,4203
1330,606
1330,1764
1330,605
1330,604
1330,603
1330,2460
1330,4317
1330,736
1330,839
1330,3496
1330,973
1330,1026
1330,446
1330,1666
1330,3949
1330,1479
1330,80
1330,1126
1330,349
1330,3860
1330,1946
1330,255
1330,2926
1331,607
1331,1567
1331,4064
1331,1276
1331,1594
1331,3096
1331,4006
1331,3158
1331,3290
1331,3903
1331,3896
1331,1329
1331,3683
1331,2214
1331,1372
1331,3603
1331,3604
1331,3764
1331,173
1331,602
1331,4203
1331,606
1331,1764
1331,605
1331,604
1331,603
1331,2460
1331,4317
1331,736
1331,839
1331,3496
1331,973
1331,1026
1331,446
1331,1666
1331,3949
1331,1479
1331,80
1331,1126
1331,349
1331,3860
1331,1946
1331,255
1331,2926
4060,607
4060,1567
4060,4064
4060,1276
4060,1594
4060,3096
4060,4006
4060,3158
4060,3290
4060,3903
4060,3896
4060,1329
4060,3683
4060,2214
4060,1372
4060,3603
4060,3604
4060,3764
4060,173
4060,207
4060,602
4060,4203
4060,606
4060,1764
4060,605
4060,604
4060,603
4060,2460
4060,4317
4060,736
4060,839
4060,3496
4060,973
4060,1026
4060,446
4060,1666
4060,3949
4060,1479
4060,80
4060,1126
4060,349
4060,3860
4060,1946
4060,255
4060,2926
4060,256
4060,4051
4051,607
4051,1567
4051,4064
4051,1276
4051,1594
4051,3096
4051,4006
4051,3158
4051,3290
4051,3903
4051,3896
4051,1329
4051,3683
4051,2214
4051,1372
4051,3603
4051,3604
4051,3764
4051,173
4051,207
4051,602
4051,4203
4051,606
4051,1764
4051,605
4051,604
4051,603
4051,2460
4051,4317
4051,736
4051,839
4051,3496
4051,973
4051,1026
4051,446
4051,1666
4051,3949
4051,1479
4051,80
4051,1126
4051,349
4051,3860
4051,1946
4051,255
4051,2926
4051,4060
3765,1947
3765,4204
1947,4204
2323,2286
4204,3765
738,974
738,2940
738,3510
974,2940
974,3510
3291,4206
1867,843
2345,2037
2345,281
2345,2815
2345,2520
2345,1837
608,3684
3605,2218
3605,1866
3418,2479
1027,3293
1027,2928
1027,1336
1027,352
3293,2928
3293,1336
3293,352
2928,1027
2928,1336
2928,352
841,2123
841,977
841,3098
2123,977
2123,3098
977,841
977,3098
3098,841
3098,2123
3098,977
1949,1482
718,1333
1230,3952
1230,3499
3952,3499
3499,1230
3499,2731
2731,3499
1336,1027
1336,3293
1336,2928
1336,352
352,1027
352,3293
352,2928
352,1336
2535,2369
2929,2370
3419,2509
3419,2073
3419,978
3419,1389
2073,2509
2073,2045
2073,2055
2073,3894
2073,3419
2073,978
2073,1389
978,2509
978,2045
978,2055
978,3894
978,3419
978,2073
978,1389
3500,3988
3500,1950
2930,210
979,2647
3768,3608
3768,4209
3608,4209
4209,3768
1768,2933
351,2515
351,3766
351,3097
351,840
351,1481
351,1765
351,2071
351,1374
3766,3097
3766,840
3766,1481
3766,1765
3766,2071
3766,1374
3097,2515
3097,351
3097,840
3097,1481
3097,1765
3097,2071
3097,1374
1670,975
1670,3417
1670,2218
1670,1866
975,497
975,3417
975,2218
975,1866
3417,497
3417,1670
3417,2218
3417,1866
840,2515
840,351
840,3766
840,1481
840,1765
840,2071
840,1374
2218,497
2218,3605
2218,1670
2218,975
2218,3417
2218,1866
1481,2515
1481,351
1481,3766
1481,3097
1481,1765
1481,2071
1481,1374
1866,497
1866,1670
1866,975
1866,3417
1866,2218
1765,2515
1765,351
1765,3766
1765,3097
1765,840
1765,1481
1765,2071
1765,1374
2071,351
2071,3766
2071,3097
2071,840
2071,1481
2071,1765
2071,1374
1374,2515
1374,351
1374,3766
1374,3097
1374,840
1374,1481
1374,1765
1374,2071
976,3075
976,1737
976,2557
976,1090
3861,613
3861,250
3861,1268
3861,202
3861,1661
3861,1368
3861,3090
3861,339
3861,712
3861,2453
3861,3941
3861,3942
3861,4265
82,1328
82,4315
1328,4315
4315,82
2464,4038
2935,2465
4323,3502
4323,2466
3502,2466
2466,4323
2382,2035
2382,2808
3421,2936
2936,3685
2936,1770
2936,2222
2936,478
2936,4328
2471,1568
1769,846
619,4070
619,1665
619,3948
619,3506
619,1952
619,355
3506,3948
3506,601
3506,619
3506,2734
3506,1952
3506,355
849,621
849,2937
849,3507
849,356
849,3862
849,3541
849,3008
1951,3769
1951,3504
1951,2588
1951,3953
1951,4008
1951,1671
1951,1187
1951,2467
1951,447
1951,3295
1951,3422
1951,1277
1951,848
1951,618
1951,84
1951,4211
1951,1484
3769,3504
3769,2588
3769,3953
3769,4008
3769,1671
3769,1187
3769,2467
3769,447
3769,3295
3769,3422
3769,1277
3769,848
3769,618
3769,84
3769,4211
3769,1484
3504,1951
3504,2659
3504,2588
3504,3953
3504,4008
3504,1671
3504,1187
3504,2467
3504,447
3504,3295
3504,3422
3504,1277
3504,848
3504,618
3504,84
3504,1484
2659,3504
2588,1951
2588,3769
2588,3504
2588,3953
2588,4008
2588,1671
2588,1187
2588,2467
2588,447
2588,3295
2588,3422
2588,1277
2588,848
2588,618
2588,84
2588,4211
2588,1484
3953,1951
3953,3769
3953,3504
3953,2588
3953,4008
3953,1671
3953,1187
3953,2467
3953,447
3953,3295
3953,3422
3953,1277
3953,848
3953,618
3953,84
3953,4211
3953,1484
4008,1951
4008,3769
4008,3504
4008,2588
4008,3953
4008,1671
4008,1187
4008,2467
4008,447
4008,3295
4008,3422
4008,1277
4008,848
4008,618
4008,84
4008,4211
4008,1484
1671,1951
1671,3769
1671,3504
1671,2588
1671,3953
1671,4008
1671,1187
1671,2467
1671,447
1671,3295
1671,3422
1671,1277
1671,848
1671,618
1671,84
1671,4211
1671,1484
1187,1951
1187,3769
1187,3504
1187,2588
1187,3953
1187,4008
1187,1671
1187,2467
1187,447
1187,3295
1187,3422
1187,1277
1187,848
1187,618
1187,84
1187,4211
1187,1484
2467,1951
2467,3769
2467,3504
2467,2588
2467,3953
2467,4008
2467,1671
2467,1187
2467,447
2467,3295
2467,3422
2467,1277
2467,848
2467,618
2467,84
2467,4211
2467,1484
447,1951
447,3769
447,3504
447,2588
447,3953
447,4008
447,1671
447,1187
447,2467
447,3295
447,3422
447,1277
447,848
447,618
447,84
447,4211
447,1484
3295,1951
3295,3769
3295,3504
3295,2588
3295,3953
3295,4008
3295,1671
3295,1187
3295,2467
3295,447
3295,3422
3295,1277
3295,848
3295,618
3295,84
3295,4211
3295,1484
3422,1951
3422,3769
3422,3504
3422,2588
3422,3953
3422,4008
3422,1671
3422,1187
3422,2467
3422,447
3422,3295
3422,1277
3422,848
3422,618
3422,84
3422,4211
3422,1484
1277,1951
1277,3769
1277,3504
1277,2588
1277,3953
1277,4008
1277,1671
1277,1187
1277,2467
1277,447
1277,3295
1277,3422
1277,848
1277,618
1277,84
1277,4211
1277,1484
848,1951
848,3769
848,3504
848,2588
848,3953
848,4008
848,1671
848,1187
848,2467
848,447
848,3295
848,3422
848,1277
848,618
848,84
848,4211
848,1484
618,1951
618,3769
618,3504
618,2588
618,3953
618,4008
618,1671
618,1187
618,2467
618,447
618,3295
618,3422
618,1277
618,848
618,84
618,4211
618,1484
84,1951
84,3769
84,3504
84,2588
84,3953
84,4008
84,1671
84,1187
84,2467
84,447
84,3295
84,3422
84,1277
84,848
84,618
84,4211
84,1484
4211,1951
4211,3769
4211,2588
4211,3953
4211,4008
4211,1671
4211,1187
4211,2467
4211,447
4211,3295
4211,3422
4211,1277
4211,848
4211,618
4211,84
4211,1484
1484,1951
1484,3769
1484,3504
1484,2588
1484,3953
1484,4008
1484,1671
1484,1187
1484,2467
1484,447
1484,3295
1484,3422
1484,1277
1484,848
1484,618
1484,84
1484,4211
2734,3506
1952,4070
1952,1665
1952,3948
1952,601
1952,619
1952,3506
1952,355
355,4070
355,1665
355,3948
355,601
355,619
355,3506
355,1952
621,2937
621,3507
621,356
621,3862
621,3541
621,3008
2937,849
2937,3507
2937,356
2937,3862
2937,3541
2937,3008
3507,849
3507,621
3507,2937
3507,356
3507,3862
3507,3541
3507,3008
356,849
356,621
356,2937
356,3507
356,3862
356,3541
356,3008
3862,849
3862,621
3862,2937
3862,3507
3862,356
3685,1770
3685,2222
3685,478
3685,4328
1770,2936
1770,3685
1770,2222
1770,478
1770,4328
2222,2936
2222,3685
2222,478
2222,4328
478,2936
478,3685
478,1770
478,2222
478,4328
4328,2936
4328,1770
4328,2222
4328,478
357,1485
4212,254
4212,3287
3296,227
448,1721
448,3664
448,1278
448,1376
448,2124
448,1953
448,1486
448,1672
448,510
448,2468
448,2589
448,1128
448,1311
448,3955
448,3954
1278,1721
1278,3664
1278,1376
1278,2124
1278,1953
1278,1486
1278,1672
1278,510
1278,2468
1278,2589
1278,1128
1278,1311
1278,3955
1278,3954
1376,1721
1376,3664
1376,448
1376,2124
1376,1953
1376,1486
1376,1672
1376,510
1376,2468
1376,2589
1376,1128
1376,1311
1376,3955
1376,3954
2124,1721
2124,3664
2124,448
2124,1278
2124,1376
2124,1953
2124,1486
2124,1672
2124,510
2124,2468
2124,2589
2124,1128
2124,1311
2124,3955
2124,3954
1953,1721
1953,3664
1953,448
1953,1278
1953,1376
1953,2124
1953,1486
1953,1672
1953,510
1953,2468
1953,2589
1953,1128
1953,1311
1953,3955
1953,3954
1486,448
1486,1278
1486,1376
1486,2124
1486,1953
1486,1672
1486,510
1486,2468
1486,1311
1672,1721
1672,3664
1672,1932
1672,448
1672,1278
1672,1376
1672,2124
1672,1953
1672,1486
1672,510
1672,2468
1672,2589
1672,1128
1672,1311
1672,3955
1672,3954
732,600
732,1130
732,2469
732,1489
732,850
732,2590
732,1129
732,3508
732,2938
732,4213
600,4140
600,1130
600,4041
600,2335
600,4085
600,4046
600,1771
600,3189
600,4039
600,1487
600,2469
600,3423
600,1488
600,1489
600,850
600,2590
600,1129
600,3508
600,2938
600,4213
1130,4140
1130,732
1130,4041
1130,2335
1130,4085
1130,4046
1130,1771
1130,3189
1130,4039
1130,2469
1130,1489
1130,850
1130,2590
1130,1129
1130,3508
1130,2938
1130,4213
2300,3509
510,3664
510,448
510,1278
510,1376
510,2124
510,1953
510,1486
510,1672
510,2468
510,2589
510,1128
510,1311
510,3955
510,3954
2468,1721
2468,3664
2468,448
2468,1278
2468,1376
2468,2124
2468,1953
2468,1486
2468,1672
2468,2589
2468,1128
2468,1311
2468,3955
2468,3954
2589,1721
2589,3664
2589,3755
2589,448
2589,1278
2589,1376
2589,2124
2589,1953
2589,1672
2589,510
2589,2468
2589,1128
2589,509
2589,1311
2589,3955
2589,3954
1128,1721
1128,3664
1128,3755
1128,448
1128,1278
1128,1376
1128,2124
1128,1953
1128,1672
1128,510
1128,2468
1128,2589
1128,509
1128,1311
1128,3954
4041,600
4041,1130
4041,2335
4041,4085
4041,4046
4041,1771
4041,3189
4041,4039
4041,1487
4041,2469
4041,3423
4041,1488
4041,1489
4041,850
4041,2590
4041,1129
4041,3508
4041,2938
4041,4213
2335,4140
2335,600
2335,1130
2335,4085
2335,4046
2335,1771
2335,3189
2335,4039
2335,1487
2335,2469
2335,3423
2335,1488
2335,1489
2335,850
2335,2590
2335,1129
2335,3508
2335,2938
2335,4213
4085,4140
4085,600
4085,1130
4085,4041
4085,2335
4085,4046
4085,1771
4085,3189
4085,4039
4085,1487
4085,2469
4085,3423
4085,1488
4085,1489
4085,850
4085,2590
4085,1129
4085,3508
4085,2938
4085,4213
4046,4140
4046,600
4046,1130
4046,4041
4046,2335
4046,4085
4046,1771
4046,3189
4046,4039
4046,1487
4046,2469
4046,3423
4046,1488
4046,1489
4046,850
4046,2590
4046,1129
4046,3508
4046,2938
4046,4213
1771,4140
1771,600
1771,1130
1771,4041
1771,2335
1771,4085
1771,4046
1771,3189
1771,4039
1771,1487
1771,2469
1771,3423
1771,1488
1771,1489
1771,850
1771,2590
1771,1129
1771,3508
1771,2938
1771,4213
3189,4140
3189,600
3189,1130
3189,4041
3189,2335
3189,4085
3189,4046
3189,1771
3189,4039
3189,1487
3189,2469
3189,3423
3189,1488
3189,1489
3189,850
3189,2590
3189,1129
3189,3508
3189,2938
3189,4213
4039,4140
4039,600
4039,1130
4039,4041
4039,2335
4039,4085
4039,4046
4039,1771
4039,3189
4039,1487
4039,2469
4039,3423
4039,1488
4039,1489
4039,850
4039,2590
4039,1129
4039,3508
4039,2938
4039,4213
1487,4140
1487,600
1487,4041
1487,2335
1487,4085
1487,4046
1487,1771
1487,3189
1487,4039
1487,2469
1487,1489
1487,850
1487,2590
1487,1129
1487,3508
1487,2938
2469,4140
2469,732
2469,600
2469,1130
2469,4041
2469,2335
2469,4085
2469,4046
2469,1771
2469,3189
2469,4039
2469,1487
2469,3423
2469,1488
2469,1489
2469,850
2469,2590
2469,1129
2469,3508
2469,2938
2469,4213
3423,4140
3423,600
3423,4041
3423,2335
3423,4085
3423,4046
3423,1771
3423,3189
3423,4039
3423,2469
3423,1489
3423,850
3423,2590
3423,1129
3423,3508
3423,2938
1488,4140
1488,600
1488,4041
1488,2335
1488,4085
1488,4046
1488,1771
1488,3189
1488,4039
1488,2469
1488,1489
1488,850
1488,2590
1488,1129
1488,3508
1488,2938
1489,4140
1489,732
1489,600
1489,1130
1489,4041
1489,2335
1489,4085
1489,4046
1489,1771
1489,3189
1489,4039
1489,1487
1489,2469
1489,3423
1489,1488
1489,850
1489,2590
1489,1129
1489,3508
1489,2938
1489,4213
850,4140
850,732
850,600
850,1130
850,4041
850,2335
850,4085
850,4046
850,1771
850,3189
850,4039
850,1487
850,2469
850,3423
850,1488
850,1489
850,2590
850,1129
850,3508
850,2938
850,4213
2590,4140
2590,732
2590,600
2590,1130
2590,4041
2590,2335
2590,4085
2590,4046
2590,1771
2590,3189
2590,4039
2590,1487
2590,2469
2590,3423
2590,1488
2590,1489
2590,850
2590,1129
2590,3508
2590,2938
2590,4213
1129,4140
1129,732
1129,600
1129,1130
1129,4041
1129,2335
1129,4085
1129,4046
1129,1771
1129,3189
1129,4039
1129,1487
1129,2469
1129,3423
1129,1488
1129,1489
1129,850
1129,2590
1129,3508
1129,2938
1129,4213
3508,4140
3508,732
3508,600
3508,1130
3508,4041
3508,2335
3508,4085
3508,4046
3508,1771
3508,3189
3508,4039
3508,1487
3508,2469
3508,3423
3508,1488
3508,1489
3508,850
3508,2590
3508,1129
3508,2938
3508,4213
2938,4140
2938,732
2938,600
2938,1130
2938,4041
2938,2335
2938,4085
2938,4046
2938,1771
2938,3189
2938,4039
2938,1487
2938,2469
2938,3423
2938,1488
2938,1489
2938,850
2938,2590
2938,1129
2938,3508
2938,4213
4213,4140
4213,732
4213,600
4213,1130
4213,4041
4213,2335
4213,4085
4213,4046
4213,1771
4213,3189
4213,4039
4213,2469
4213,1489
4213,850
4213,2590
4213,1129
4213,3508
4213,2938
3100,3424
3100,3509
3424,3509
3509,3100
509,3755
509,2589
1311,1721
1311,3664
1311,448
1311,1278
1311,1376
1311,2124
1311,1953
1311,1486
1311,1672
1311,510
1311,2468
1311,2589
1311,1128
1311,3955
1311,3954
3955,1721
3955,1932
3955,2449
3955,448
3955,1278
3955,1376
